hash,CK_predicted
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,4.9562726
713e625391a72ed8f0780919b1c3e45af56ff94b,6.1792545
42510054a233b7b56beccee99fdd4543c3cff388,5.246281
c8ea10d959a7c782b45e6e83040472d432fa448f,4.8979845
62bc28e18de640d9831303f80a4e44c352fb6170,6.0171223
7dee913006479ffaff17ebed5a0b172112a0e115,5.9469724
346583cc308681a50145af444a26fb217df305c3,6.7160764
96d8f7656a57c4a757129d95863a463358a0c3ca,4.684495
6e849b2924dd2fc0a7efc8ef0a5f614ce2409b4f,6.100274
dfdeea1cf0b4fb6c906a25d99aa5756efe14c996,7.0072513
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,5.5765805
9a5d7462df7a85794cd0d7d2c510ebf725d2e13d,7.0295596
502430aa4e945c0273cf3a6f35b982cef7067ad1,6.232164
ece9b75bda9d53b5a67f7bb53b5635a3df017020,4.7501574
82edc69e489959e8b7453b8e3c89c11f2e3e4830,4.0258017
71c2d42bc4f81d5dcabf57d19f862a3b781ebbbf,4.459289
5e4d0a4d83e5724fd92e13da6474090be3593639,5.1567674
6199c36a1e584c7a1d0d4d20a1d98f19f9d05785,7.196193
c4504ac02ad7e7e0c9ea3a1d78601374e483fc30,5.2533765
5ed8bcf8dcd1652c4a4bd0fc8197aaa54fca572b,5.192712
8ee958ba68793684a9962e1b60847d7b73d7c9d1,5.891136
73ffb966a8305f3cc46f3447459b4224128cd53b,7.0120707
2785407c3fa2ce2c79a914657d9a4610ae1e5078,5.5408854
8ab396fa5981adcdc777254c57ea744f1fd4cd2c,7.655433
bfb055d2c2ba396d5e6bd6022719b3ade1cd1407,5.883418
c8bd30152ccbeebb18f9b1fedac0869f845980df,5.8258295
315b83340476d3a8338543ccdc95dbc86bddb3ab,6.2995653
12da07c3cca4f480a6064f7cbedaec11d677814a,4.809387
8f19ffb508b23f955b93ebd99153f8ec99025785,5.630469
2003e05bf78d3b5b7f672aa1d02ae3aa0537706b,5.7784758
a94238b07de77bffd5189487ac3d56b96db7e09a,4.2755075
a819175c8808635fda7c3854536f82d90a7b31cf,4.135105
f4a045088bd0003226023c10214248049d9da90f,5.894103
e1d3226bcfad8043e69d31f3d76e719c7f041d3e,6.7224727
61291814d7295814cfccb336e38a08ceb9c7aba9,3.8994727
80212c0b606f5dcba043483a07f677a5455c3901,6.2166653
5eecd9dc3fe216cd45a2194e5f1a1d472a3fec56,6.25313
5b7541b552024e94b0be876cdb63b69cf3f829d1,5.5225916
cee203ff00aaca3eaaef780ea6c4a68a3f8fd2fa,5.758242
806b5e171e5cd80e62cc28bc7fb644f6b50399de,3.8072875
3d185c0c28fcae1ca2f5876a8e2e6681b38e5af7,7.209767
c21b13edbab3d247c8816a374ebb57ef71700952,5.0783706
598ab55ef7a383e76268b59d877afbc86fff2178,5.8649483
603ee97d90e36481c0c5a1cca5279c3aacfe91c6,4.262079
26cc2520b79b2222de0037a32fcaeb81c09f3002,5.299865
6cbee42bf7c6251711a38683e4e1d6b15533f5a5,5.9482064
2170453bef40f448016841b0ca5ad2e07143bf5a,5.6117964
5e3ff61182b7e63c5f353b54a15e95069e670f10,3.9994915
785b27857468f61bde60ab25c5509e8ed38155d7,5.724222
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,5.337811
a7e953186fda9e7bf8368e2d00a19d024f7db5c8,6.765649
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,7.676254
86d9a98ab0225d2c2faf6d51fe3b9fad194c3ce3,4.1992145
cd6862158d54e5c270e8d4bed99f73f32a721e14,5.012786
fef4a3263ed9a8ab14d457694bb8fd86ccd98312,5.8525553
16b6e419367318f9a3a28439ae013d55638ba0d3,5.991834
9a6d7a470aab3fb51ab58261637c58c239ad804f,6.971542
d6515d627895751c832a3075053719da2f5e6cef,3.74622
a57e6a1dc883554789ef6049be9b51530a7aa207,3.8720944
c670d2529bab25c82fc7c3757cb11e7f2e404de8,6.002363
4d234ae70fe14c2d32bfa01c0ca7cefc47d68703,6.74294
c096fc1d9c0ad8efae9cfd509f75522c50603692,6.163673
9cf17df2214b19cf4cd63df22b802afde8cb98eb,7.5199323
b9cfcb9ade5f88679b72a7977c50eaca7170206b,5.5825934
835496e3328ccd7ac2ffed3867840e1dce5da83f,5.2048454
0134f9f410c65ad0e8c2254a7e9288670e02a183,4.515176
f6c974c003c063735fb1afcba0aec50acdb89861,5.1745276
efcf2fbf26e74d0af378d96a168c8cdc05c42a84,5.0140862
7480543e3bc777391a4c3f06cb1c03920f6fa2a4,4.8525777
5e854d8ecfe5f767abb76d3ce56b6bcf495047eb,4.2408047
2cd5132c3c49bd9d4d5081e386a4d69a593f850a,4.770204
78ede02e6c03a1eb32ff3f464f4f7ae3e6510766,4.8502755
334c7722802329509bf82a5cd7b4a38b5825cc42,6.6931853
92cea32d04d98c66af1c1366fe9811047a9b1cea,7.8048005
bdcfd5ee015db872058dc442ab9d3c72518366ff,4.9053597
93635a4013ec683f217cad90ca4e41aa557c3922,5.894103
e0850b1bd8f8de58096da128ec94efbdf5f05ca8,6.9641757
c8a8565f00553a00a5d510958dc8c40a4a477783,5.929768
143fdbefc9ba427b841fbd52b7999b2a996562af,4.5211654
0aaebc88f6106684d6993c156104c1ef36cf94e0,5.5595994
f037357014544261767c6ab5b172b246b09d3ddb,4.5782313
edc5737211dd036ad81985e117aea3ab9cbc030a,5.1716633
23d64bbdd55f11cb1d617be60d7b5901c5fda2e6,5.0131927
e036815d3a8d88224e7e8a95c64ca031dd5b205f,5.193675
44327e7dea2e5f69fea97c9333f7cd64484303c5,6.0873165
a3748712b8685edb49cf966b7e662e1647503013,4.271385
6288d80ce9cf4d608eb41dc28dba194b1851dec5,6.015319
f6f5b15522aa9457158ec6d7a16caaacd6cbee42,4.4578505
b9db6bc5ded963759b9a1db58adbaad3314169d6,3.8278637
e95d7442ab6fb642a8c3529ef2fc8aa25a774e13,7.126331
6b8a39007e56cacf54e6520da942fdb70d8d588e,4.5246453
5fbcd4642d21aaa8ade10f9e23e70012e2b4afe0,4.4817996
c20545cf079fcd100052faf6db21ee865023525f,5.683755
34283eb36b1b51da5126f973e69199151b8f26c2,4.5236993
9d12b920015fc145b62c73ca689e71a362e33b35,4.2695146
b152244728671db447c59ab0796fac9a423e1356,5.5792103
56b3554a4a43514e497a667b0efee344df2ed21c,6.9741206
46c1ebc62f7d6b099a6696755c9be3b984d2a27a,5.4005504
79fb09750bdb85310622bf240e1060ef8de8bce1,4.909953
fe516d090eef192c93197ed87878da0e23908140,6.008169
f59fe9b15a7762aa5ffb0653396da3f4f2536553,5.979023
6501a3dcdb9e3c5904a5820607f6ee354bbe0131,5.3664613
40db6a6bd27b7f2fccb0ab0e4b97b2e64d5e79a2,4.912152
b6cb94c201726bd4e4dcadc007dba2c69933e0c1,4.835392
339fff79c43561c995b29972a962ccec846c599f,4.43912
aafa3b985fc5f4f1f6dbe50b8edc01713225dd2d,6.134909
cf84076c807f395016eaee41297162276781b963,6.478118
e85a95e2eddbdafe7db54351ce3680933e09d0a3,4.2431307
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,6.515748
945546f9d4db4b9599e57ffd4271193406f0d96b,4.735434
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,5.559145
e58eaf39ea458008043bd1472f267706524f1fc2,6.720574
9b0622ca034d946055f8590f554fde632487742f,5.8471127
df17da01944f34b2a6b59e8d45407c1297f9834a,5.8830714
4cc8a421bf0c776aae86c3838ed759171d4cee50,6.104217
9b536900fbffe20f4db747af055dec68b3ddb6ab,5.9411707
1b248f11648c9000f277a02dc5d4bea3800ba43a,4.207254
4e718fe3c25329ccd0f4f138375f9099d81cd7c1,5.7662225
f156718d3970030deec27298f56fc78a00c00f5a,5.517468
34a00f81f528b38404f04d9a360e73fb17b62031,6.580233
56a326e7e14e72020e3e0ca3f329baebc245b3f1,7.0324607
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,4.505277
41834c311cf35264cb9e6357eae499b95edb73b5,6.257095
388c0aed9f437cb576f998892257a1a9410d1a2e,6.366141
dade8cdd2806e1efa138e68d984abd0ab1c87ced,4.6066427
50efa6979b217c6f12b5fa0990d669c499e6d2b6,4.705405
edc641c842df448a70ce315e00b6dd4461a260a9,5.929399
8beffc1494bb81af08c352aea875a183e45bd824,5.403766
a18783b2a14d61192a1b97ce3daca9e67cb8cd59,6.5216947
980a5ef7011a98b8fa55e5ac3d7ebce6f7784286,5.488765
0e51dc16b3d9de6cbcada8abb58ddeddb448b6e8,3.213986
62762af72b006f671d4b9efe867e66312408723f,4.7266417
1a68900dd1fd8fa7892cc9450d53e991ca241785,7.7718167
3954b15205238530f2cb3b66db735fad6d0c8fda,5.829686
a688299300a50fed79edb502fb02fc503a564308,4.4055676
75aa1fd61921d68f59be09d2146a4b2b9442f41f,3.3447373
57421dc59c1514a7edc7708657e57a6439e88585,5.3553295
692e213a160245cc3c07bc300b6ada19b15089e4,4.4879375
c45bf22121eaa2f37dfec2f58729d22394ea220a,6.331635
88003ba023714648c4312658ad9a4b3703e56de0,7.0006666
934776ec5bd2147907362602555bd692fc56aab9,5.129768
c13d9b5245d8fc600da9390192908048857599ea,6.220961
add7a23a1b66010154da076a059216a13b90191a,6.1575704
50fd8f5bcd24b3b8ba8c450de77819037cfd6583,3.8697772
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,5.361998
e621f4d6991a537e4508648aa4c3fc278091ec1d,5.8048496
5a3141c7f984f3d6c41f632f6fb689378267bd51,6.3412676
baf05c058d7a427783ab9bde33f38d55ae8ac0cb,4.7182865
2bfadd9c6a7bdbdd1ae792e0225b799ee67453a5,5.6187863
ea2f8736bbf1d859fb5b46f848db37f421181bd4,3.633613
bc54069a859b02cf1b00e7ab77d68132f9021c8e,5.065306
55ef1cb9ba9a618396f8f82aefdc261d00864381,5.265427
eb870373b64f0be961f503936f7a725fca60fb32,5.58516
825e4001677d8644d6df773aea2f924c45d47318,4.264788
ef070fa973803bec505aeb6230acdd7a917e2a59,5.4193397
47af18d4bbc37e11d2c5130faaa8b2da3dba64ca,5.7779813
e13e39c815ec66160db3c75b7331dc1a0dd1d4ce,6.5909877
09cbbae64d03af8ca53224aaef7657171ba27f50,7.45246
9aace874af47927645c48f21ffeb82f8e15f24e1,7.823409
f86b9fba1d59be7c864d4f23d0c7674113a27cab,5.5835624
defaf0c38d68f9958bd180e1a709f130a999b2e6,4.5281253
eaad1484ffa24b01432fa3564a8635bda0b4c34c,6.1797953
7cac45d03854038e6854f5b1843cd491021f94bd,4.4770927
38397f1c58351146edd1787b0501bbdb31834abd,5.6644936
c8d7193cba58a3bf26ba18f4ba5728c56ddcd4a3,5.7916117
33c1babbdbffe79f6f16e085a78ebd0b2a7b3a65,6.6061096
ce892387ba13c6b526d18de003b62c1bfe4c125f,5.725432
69eda57c9ffdf6f26c5dda66863ef865d07195d2,5.815169
a5fbdd306fbe3003283cf2cb7ae4c371c9693290,6.3952794
00bef8afee8f3c595d535c9c03c490cac1a4f021,6.187254
89cc639060f3d63cf21d893882e544497e32aeea,5.732893
875e48fd13e52a01a4d48d745d72128f25b9ec81,7.2354193
582e4849c0e5208206789a186892a4f7ce9c11f9,4.41339
f2d54f193cc71d429fd5803b2e4721d012afe568,4.866376
fe31861a03511f91760de27adfb8803e8ad321b8,3.5683584
b2a46e3625d075ff330baf8e18019e1af424bc62,4.7686405
ac164aef8492a4d178d0704b602f0522512dd913,5.4286804
79a8ea0acc62c00cbe9e6899917fdd233232ee12,6.4255624
840d07858c03f80f4695056e2cc7d0c474b83a25,4.2012577
a40402ff4c87721e74766e6751bb458653b3e686,6.555023
213a48a8028d2dd6ed42c47be4588ac5a909076b,6.6845727
bd9bd34617afb5bf1f3ff27e575c4df427ac32dc,6.3677382
33b16210a7736a6f75ef1b1f3cb7070a4d29395e,5.52942
ab4e0b5338de7292c155831c4bd68a740ae6d05f,5.392967
eb2a090421ba380ba6c0a8119510e031bc4e55ea,5.8425827
d08b1608a634fda68fd097f278ce9fd4ac24046a,5.2250457
052039d5c5915699359b1d549b36ea69330c0ac3,4.893974
b7289b3b24fd67017ed82f62a889b4c9a0fb5ba4,5.9760303
1d9024c71085dc3822bac092baef8b238c3b497f,5.191548
9a31bbe1021725b074357ae4668bed6eb7e46bc1,5.181876
eb7470e41cb0d50314e9755be518f55b093a4975,5.709943
7323f16fa1027607f3f63cedb1cf2fea83dfcf76,7.0244436
02f8a629f1a01a476de3944da2860d1c107f1b28,5.51804
a76e1891c401fc5f73f6942768488b1487533472,5.842586
a5f22a73b7cb93619da1f3cbc56febec52b1c16e,4.0902615
0ee9ac569e379f04a42a18c88cca093ef1121ab8,7.0090947
851d9a4b9b8e236f2d62282ddf06fae57b7d9492,5.21779
17b62f15056932dddf225da7f5e30911e316f7ed,5.9225707
6405b9839b0179e5307afdb5117992033c2a9cbd,5.6665487
96ded661b95e3d4d3cf1c8d45aeae3b335224583,6.983329
d20b8e96e5c520827768fe614961d0534c6f2680,5.2540913
5235e36e00b0e927e6ce9f6f771ef92915857989,4.3428445
01ad03ec301749c033155fc17e657cc767d447c8,6.1618137
4932174dcf0408a7eb862930c9c6be33d30825a6,6.58075
cff1765d7a97d3f012a354586ccfd49fdaf6aa44,5.4490633
f0d74f349e6479eaecf425634f8b0dd51e60d60c,5.8134594
508e0627871ed482bd8ab34544e43e5d856a889c,4.1333604
d525d6edf4b0c6362ddaa4814c3930a6a62bdc99,4.726709
b722e6209f2858faf0bf80947cadcbde586bb666,5.006927
02c88d535d7393d30ce3338174d0a17ee7e8b8cc,6.2096047
b45e8d507778dab56f381a681c453cbf4d3b4050,4.4875154
ea385e57f5d3d6841a6997dd7af680e135928bca,2.8771183
232cce96362898f08e9150ba244adaf2d6583ab2,5.1262236
